Date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2022-04-22 17:00:00,1,233.65,0,0.06,69.38,0.06,0.5,0.5,0.01
2022-04-22 18:00:00,1,233.65,0,0.06,70.81,0.07,0.5,0.5,0.01
2022-04-22 19:00:00,1,236.99,0,0.06,71.53,0.07,0.5,0.5,0.01
2022-04-22 20:00:00,1,236.99,0,0.05,70.81,0.07,0.5,0.5,0.01
2022-04-22 21:00:00,1,233.65,0,0.05,70.1,0.06,0.5,0.5,0.01
2022-04-22 22:00:00,1,233.65,0,0.06,69.38,0.05,0.5,0.5,0.01
2022-04-22 23:00:00,1,233.65,0.01,0.05,69.38,0.04,0.5,0.5,0.01
2022-04-23 00:00:00,1,230.31,0.01,0.04,70.81,0.04,0.5,0.5,0.01
2022-04-23 01:00:00,2,226.97,0.01,0.04,80.82,0.07,0.5,0.5,0
2022-04-23 02:00:00,2,226.97,0.01,0.04,80.82,0.08,0.5,0.5,0
2022-04-23 03:00:00,2,226.97,0.01,0.03,80.11,0.07,0.5,0.5,0
2022-04-23 04:00:00,2,223.64,0.01,0.03,80.82,0.06,0.5,0.5,0
2022-04-23 05:00:00,2,223.64,0.01,0.02,80.82,0.06,0.5,0.5,0
2022-04-23 06:00:00,2,223.64,0,0.03,80.82,0.06,0.5,0.5,0
2022-04-23 07:00:00,2,220.3,0,0.03,80.82,0.06,0.5,0.5,0
2022-04-23 08:00:00,2,220.3,0,0.03,80.11,0.06,0.5,0.5,0
2022-04-23 09:00:00,2,223.64,0,0.03,80.11,0.07,0.5,0.5,0
2022-04-23 10:00:00,1,223.64,0,0.04,77.25,0.06,0.5,0.5,0
2022-04-23 11:00:00,1,223.64,0,0.04,72.96,0.06,0.5,0.5,0
2022-04-23 12:00:00,1,223.64,0,0.05,69.38,0.06,0.5,0.5,0.01
2022-04-23 13:00:00,1,226.97,0,0.05,65.8,0.06,0.5,0.5,0.01
2022-04-23 14:00:00,1,226.97,0,0.05,62.94,0.05,0.5,0.5,0.01
2022-04-23 15:00:00,1,226.97,0,0.05,62.94,0.05,0.5,0.5,0.01
2022-04-23 16:00:00,1,226.97,0,0.05,62.94,0.04,0.5,0.5,0.01
2022-04-23 17:00:00,1,226.97,0,0.04,62.94,0.04,0.5,0.5,0.02
2022-04-23 18:00:00,1,226.97,0,0.04,63.66,0.04,0.5,0.5,0.02
2022-04-23 19:00:00,1,230.31,0,0.03,65.09,0.04,0.5,0.5,0.02
2022-04-23 20:00:00,1,230.31,0,0.03,64.37,0.04,0.5,0.5,0.03
2022-04-23 21:00:00,1,233.65,0,0.03,62.94,0.03,0.5,0.5,0.04
2022-04-23 22:00:00,1,233.65,0,0.03,62.94,0.02,0.5,0.5,0.05
2022-04-23 23:00:00,1,233.65,0,0.03,65.09,0.02,0.5,0.5,0.05
2022-04-24 00:00:00,1,233.65,0.01,0.03,65.8,0.03,0.5,0.5,0.05
2022-04-24 01:00:00,1,226.97,0.01,0.03,73.67,0.06,0.5,0.5,0.02
2022-04-24 02:00:00,1,226.97,0.01,0.02,72.96,0.07,0.5,0.5,0.01
2022-04-24 03:00:00,1,223.64,0.01,0.02,71.53,0.06,0.5,0.5,0.01
2022-04-24 04:00:00,1,223.64,0.01,0.02,73.67,0.06,0.5,0.5,0.01
2022-04-24 05:00:00,1,223.64,0.01,0.02,74.39,0.07,0.5,0.5,0.01
2022-04-24 06:00:00,1,223.64,0.01,0.02,75.1,0.07,0.5,0.5,0.01
2022-04-24 07:00:00,1,223.64,0.01,0.02,75.1,0.06,0.5,0.5,0.01
2022-04-24 08:00:00,1,220.3,0.01,0.02,75.82,0.06,0.5,0.5,0
2022-04-24 09:00:00,1,220.3,0,0.03,77.25,0.06,0.5,0.5,0
2022-04-24 10:00:00,1,223.64,0,0.03,72.24,0.04,0.5,0.5,0.01
2022-04-24 11:00:00,1,223.64,0,0.04,66.52,0.03,0.5,0.5,0.01
2022-04-24 12:00:00,1,226.97,0,0.05,64.37,0.03,0.5,0.5,0.02
2022-04-24 13:00:00,1,230.31,0,0.05,63.66,0.03,0.5,0.5,0.03
2022-04-24 14:00:00,1,230.31,0,0.05,63.66,0.03,0.5,0.5,0.03
2022-04-24 15:00:00,1,230.31,0,0.05,64.37,0.04,0.5,0.5,0.04
2022-04-24 16:00:00,1,233.65,0,0.05,65.8,0.04,0.5,0.5,0.04
2022-04-24 17:00:00,1,233.65,0,0.05,65.8,0.04,0.5,0.5,0.05
2022-04-24 18:00:00,1,236.99,0,0.04,66.52,0.05,0.5,0.5,0.04
2022-04-24 19:00:00,1,240.33,0,0.04,68.66,0.06,0.5,0.5,0.03
2022-04-24 20:00:00,1,243.66,0,0.03,67.95,0.06,0.5,0.5,0.03
2022-04-24 21:00:00,1,243.66,0,0.03,67.23,0.05,0.5,0.5,0.02
2022-04-24 22:00:00,1,243.66,0,0.04,67.23,0.05,0.5,0.5,0.02
2022-04-24 23:00:00,1,240.33,0,0.04,66.52,0.05,0.5,0.5,0.02
2022-04-25 00:00:00,1,240.33,0.01,0.03,65.09,0.06,0.5,0.5,0.02
2022-04-25 01:00:00,1,236.99,0.01,0.03,65.09,0.08,0.5,0.5,0.01
2022-04-25 02:00:00,1,236.99,0.01,0.03,66.52,0.08,0.5,0.5,0.01
2022-04-25 03:00:00,1,236.99,0.01,0.02,67.23,0.07,0.5,0.5,0.01
2022-04-25 04:00:00,1,236.99,0.01,0.02,67.95,0.07,0.5,0.5,0.01
2022-04-25 05:00:00,1,233.65,0.01,0.02,67.23,0.06,0.5,0.5,0.01
2022-04-25 06:00:00,1,233.65,0.01,0.02,65.09,0.05,0.5,0.5,0
2022-04-25 07:00:00,1,233.65,0.01,0.02,60.8,0.04,0.5,0.5,0
2022-04-25 08:00:00,1,233.65,0,0.02,57.22,0.03,0.5,0.5,0
2022-04-25 09:00:00,1,233.65,0,0.03,55.79,0.03,0.5,0.5,0
2022-04-25 10:00:00,1,233.65,0,0.03,54.36,0.03,0.5,0.5,0
2022-04-25 11:00:00,1,236.99,0,0.04,53.64,0.04,0.5,0.5,0
2022-04-25 12:00:00,1,240.33,0,0.04,54.36,0.05,0.5,0.5,0.01
2022-04-25 13:00:00,1,240.33,0,0.04,55.07,0.07,0.5,0.5,0.01
2022-04-25 14:00:00,1,243.66,0,0.04,55.79,0.08,0.5,0.5,0.01
2022-04-25 15:00:00,1,243.66,0,0.04,56.51,0.09,0.5,0.5,0.01
2022-04-25 16:00:00,1,247,0,0.04,57.22,0.09,0.5,0.5,0.01
2022-04-25 17:00:00,1,247,0,0.04,58.65,0.09,0.5,0.5,0.01
2022-04-25 18:00:00,1,247,0,0.04,59.37,0.09,0.5,0.5,0.01
2022-04-25 19:00:00,1,247,0,0.04,60.08,0.09,0.5,0.5,0.02
2022-04-25 20:00:00,1,250.34,0,0.04,61.51,0.09,0.5,0.5,0.02
2022-04-25 21:00:00,1,250.34,0,0.04,61.51,0.09,0.5,0.5,0.02
2022-04-25 22:00:00,1,247,0,0.05,62.94,0.08,0.5,0.5,0.03
2022-04-25 23:00:00,1,247,0,0.04,65.09,0.09,0.5,0.5,0.04
2022-04-26 00:00:00,1,243.66,0.01,0.03,66.52,0.09,0.5,0.5,0.05
2022-04-26 01:00:00,1,236.99,0.01,0.02,67.23,0.08,0.5,0.5,0.04
2022-04-26 02:00:00,1,233.65,0.01,0.02,69.38,0.08,0.5,0.5,0.04
2022-04-26 03:00:00,1,233.65,0.01,0.02,72.96,0.07,0.5,0.5,0.03
2022-04-26 04:00:00,1,233.65,0.01,0.02,74.39,0.07,0.5,0.5,0.03
2022-04-26 05:00:00,1,233.65,0.01,0.02,74.39,0.07,0.5,0.5,0.02
2022-04-26 06:00:00,1,233.65,0.01,0.02,75.82,0.08,0.5,0.5,0.02
2022-04-26 07:00:00,1,233.65,0.01,0.02,78.68,0.08,0.5,0.5,0.01
2022-04-26 08:00:00,2,233.65,0.01,0.02,80.11,0.08,0.5,0.5,0.01
2022-04-26 09:00:00,1,233.65,0,0.02,76.53,0.07,0.5,0.5,0.01
2022-04-26 10:00:00,1,233.65,0,0.03,70.1,0.06,0.5,0.5,0.01
2022-04-26 11:00:00,1,233.65,0,0.04,66.52,0.06,0.5,0.5,0.02
2022-04-26 12:00:00,1,236.99,0,0.05,65.8,0.05,0.5,0.5,0.02
2022-04-26 13:00:00,1,236.99,0,0.05,65.8,0.05,0.5,0.5,0.02
2022-04-26 14:00:00,1,236.99,0,0.05,65.8,0.06,0.5,0.5,0.03
2022-04-26 15:00:00,1,240.33,0,0.05,65.8,0.07,0.5,0.5,0.03
2022-04-26 16:00:00,1,243.66,0,0.04,63.66,0.06,0.5,0.5,0.03
2022-04-26 17:00:00,1,257.02,0,0.04,62.94,0.06,0.5,0.5,0.04
2022-04-26 18:00:00,1,270.37,0,0.04,62.94,0.07,0.5,0.5,0.04
2022-04-26 19:00:00,1,277.04,0,0.04,62.94,0.08,0.5,0.5,0.04
2022-04-26 20:00:00,1,273.7,0,0.04,62.94,0.07,0.5,0.5,0.03
2022-04-26 21:00:00,1,270.37,0,0.04,62.94,0.07,0.5,0.5,0.03
2022-04-26 22:00:00,1,267.03,0,0.04,62.23,0.06,0.5,0.5,0.02
2022-04-26 23:00:00,1,260.35,0,0.04,62.23,0.06,0.5,0.5,0.02
2022-04-27 00:00:00,1,257.02,0.01,0.04,61.51,0.07,0.5,0.5,0.02
2022-04-27 01:00:00,1,247,0.02,0.05,62.23,0.1,0.5,0.5,0.01
2022-04-27 02:00:00,1,247,0.04,0.09,65.09,0.23,0.5,0.5,0
2022-04-27 03:00:00,1,243.66,0.06,0.14,68.66,0.45,0.5,0.5,0
2022-04-27 04:00:00,1,243.66,0.05,0.16,72.24,0.55,0.5,0.5,0
2022-04-27 05:00:00,1,240.33,0.04,0.13,74.39,0.53,0.5,0.5,0
2022-04-27 06:00:00,1,240.33,0.03,0.11,75.1,0.49,0.5,0.5,0
2022-04-27 07:00:00,1,240.33,0.02,0.09,75.1,0.47,0.5,0.5,0
2022-04-27 08:00:00,1,240.33,0.01,0.07,74.39,0.42,0.5,0.5,0
2022-04-27 09:00:00,1,240.33,0.01,0.07,73.67,0.37,0.5,0.5,0
2022-04-27 10:00:00,1,240.33,0,0.07,65.8,0.2,0.5,0.5,0
2022-04-27 11:00:00,1,240.33,0,0.08,58.65,0.18,0.5,0.5,0.01
2022-04-27 12:00:00,1,243.66,0,0.08,55.79,0.2,0.5,0.5,0.01
2022-04-27 13:00:00,1,243.66,0,0.08,57.22,0.21,0.5,0.5,0.02
2022-04-27 14:00:00,1,243.66,0,0.07,60.08,0.24,0.5,0.5,0.02
2022-04-27 15:00:00,1,247,0,0.07,62.23,0.27,0.5,0.5,0.02
2022-04-27 16:00:00,1,247,0,0.08,63.66,0.31,0.5,0.5,0.02
2022-04-27 17:00:00,1,247,0,0.07,63.66,0.34,0.5,0.5,0.02
2022-04-27 18:00:00,1,247,0,0.07,62.94,0.35,0.5,0.5,0.02
2022-04-27 19:00:00,1,247,0,0.07,61.51,0.34,0.5,0.5,0.02
2022-04-27 20:00:00,1,250.34,0,0.06,59.37,0.31,0.5,0.5,0.02
2022-04-27 21:00:00,1,253.68,0,0.06,56.51,0.27,0.5,0.5,0.02
2022-04-27 22:00:00,1,253.68,0,0.06,52.93,0.2,0.5,0.5,0.01
2022-04-27 23:00:00,1,257.02,0.01,0.05,48.64,0.13,0.5,0.5,0.01
2022-04-28 00:00:00,1,253.68,0.02,0.04,46.49,0.1,0.5,0.5,0.01
2022-04-28 01:00:00,1,233.65,0.02,0.04,56.51,0.08,0.5,0.5,0
2022-04-28 02:00:00,1,230.31,0.01,0.03,54.36,0.07,0.5,0.5,0
2022-04-28 03:00:00,1,226.97,0.01,0.03,51.5,0.06,0.5,0.5,0
2022-04-28 04:00:00,1,226.97,0.01,0.03,53.64,0.06,0.5,0.51,0
2022-04-28 05:00:00,1,223.64,0.01,0.03,58.65,0.07,0.5,0.52,0
2022-04-28 06:00:00,1,220.3,0.01,0.03,65.09,0.08,0.5,0.52,0
2022-04-28 07:00:00,1,216.96,0.01,0.03,70.81,0.1,0.5,0.52,0
2022-04-28 08:00:00,1,216.96,0.01,0.04,74.39,0.1,0.5,0.51,0
2022-04-28 09:00:00,1,216.96,0.01,0.05,76.53,0.11,0.5,0.51,0
2022-04-28 10:00:00,1,216.96,0,0.08,72.96,0.08,0.5,0.51,0
2022-04-28 11:00:00,1,216.96,0,0.1,67.95,0.08,0.5,0.51,0
2022-04-28 12:00:00,1,220.3,0,0.1,66.52,0.08,0.5,0.51,0.01
2022-04-28 13:00:00,1,220.3,0,0.09,66.52,0.07,0.5,0.51,0.01
